source,stream,rxMs,panoX,panoY,correctedPanoY,rawAzimuthDeg,relativeElevationDeg,absoluteElevationDeg,verticalAngularSizeDeg,panoramaAngularWidthDeg,model,fovDeg,principalYpx,focalYpx,axisPitchDeg,calibrationLevel
BW_20260723_164923_7737.jpg,BW,1784796563846,41657,2767.00000000,2767.00000000,228.82873535,-4.79901701,,0.14605028,0.14282227,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164924_7738.jpg,BW,1784796564419,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14692292,0.13732910,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164932_7753.jpg,BW,1784796573057,43257,1873.00000000,1873.00000000,237.61779785,1.16647163,,0.12029157,0.12084961,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164933_7754.jpg,BW,1784796573631,40520,1766.00000000,1766.00000000,222.58300781,1.88131292,,0.14024515,0.08789062,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164933_7754.jpg,BW,1784796573631,40951,2039.00000000,2039.00000000,224.95056152,0.05682737,,0.09359794,0.10986328,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164942_7769.jpg,BW,1784796582299,43258,1872.00000000,1872.00000000,237.62329102,1.17315441,,0.29404552,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164942_7770.jpg,BW,1784796582853,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14692292,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164942_7770.jpg,BW,1784796582853,40952,2039.00000000,2039.00000000,224.95605469,0.05682737,,0.09359794,0.10437012,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164951_7785.jpg,BW,1784796591483,43257,1872.00000000,1872.00000000,237.61779785,1.17315441,,0.26731295,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164951_7786.jpg,BW,1784796592059,40516,1766.00000000,1766.00000000,222.56103516,1.88131292,,0.14692292,0.15930176,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164951_7786.jpg,BW,1784796592059,40951,2039.00000000,2039.00000000,224.95056152,0.05682737,,0.08691238,0.10986328,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165000_7801.jpg,BW,1784796600699,43255,1876.00000000,1876.00000000,237.60681152,1.14642307,,0.18712445,0.14831543,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165001_7802.jpg,BW,1784796601273,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14024515,0.13732910,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165000_7801.jpg,BW,1784796600699,42148,2766.00000000,2766.00000000,231.52587891,-4.79237816,,0.12613312,0.18127441,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165009_7817.jpg,BW,1784796609910,43257,1874.00000000,1874.00000000,237.61779785,1.15978881,,0.24058734,0.17028809,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165010_7818.jpg,BW,1784796610488,40519,1767.00000000,1767.00000000,222.57751465,1.87463453,,0.14024515,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165010_7818.jpg,BW,1784796610488,40952,2111.00000000,2111.00000000,224.95605469,-0.42452623,,0.30083124,0.11535645,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165019_7833.jpg,BW,1784796619128,43257,1872.00000000,1872.00000000,237.61779785,1.17315441,,0.26062953,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165019_7834.jpg,BW,1784796619699,40517,1766.00000000,1766.00000000,222.56652832,1.88131292,,0.14692292,0.13732910,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165019_7834.jpg,BW,1784796619699,40951,2038.00000000,2038.00000000,224.95056152,0.06351294,,0.09359794,0.11535645,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165028_7849.jpg,BW,1784796628339,43257,1872.00000000,1872.00000000,237.61779785,1.17315441,,0.26731295,0.17028809,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165028_7850.jpg,BW,1784796628912,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14024407,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165028_7850.jpg,BW,1784796628912,40951,2039.00000000,2039.00000000,224.95056152,0.05682737,,0.09359794,0.10986328,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165037_7865.jpg,BW,1784796637551,43257,1872.00000000,1872.00000000,237.61779785,1.17315441,,0.26062953,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165038_7866.jpg,BW,1784796638126,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14692292,0.15380859,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165038_7866.jpg,BW,1784796638126,40243,1687.00000000,1687.00000000,221.06140137,2.40872968,,0.08008596,0.04943848,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165046_7881.jpg,BW,1784796646766,43257,1872.00000000,1872.00000000,237.61779785,1.17315441,,0.26062953,0.17028809,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165047_7882.jpg,BW,1784796647340,40519,1766.00000000,1766.00000000,222.57751465,1.88131292,,0.14024515,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165047_7882.jpg,BW,1784796647340,40951,2039.00000000,2039.00000000,224.95056152,0.05682737,,0.09359794,0.10986328,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165055_7897.jpg,BW,1784796655978,43257,1873.00000000,1873.00000000,237.61779785,1.16647163,,0.26731295,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165056_7898.jpg,BW,1784796656554,40518,1765.00000000,1765.00000000,222.57202148,1.88799127,,0.14024407,0.13732910,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165055_7897.jpg,BW,1784796655978,41737,2872.00000000,2872.00000000,229.26818848,-5.49534353,,0.17886090,0.11535645,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165105_7913.jpg,BW,1784796665191,43257,1872.00000000,1872.00000000,237.61779785,1.17315441,,0.26731295,0.17028809,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165105_7914.jpg,BW,1784796665768,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14024515,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165105_7914.jpg,BW,1784796665768,40784,1736.00000000,1736.00000000,224.03320312,2.08164018,,0.14689099,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165114_7929.jpg,BW,1784796674405,43257,1872.00000000,1872.00000000,237.61779785,1.17315441,,0.26731295,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165114_7930.jpg,BW,1784796674980,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14692292,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165114_7929.jpg,BW,1784796674405,41800,2901.00000000,2901.00000000,229.61425781,-5.68738446,,0.13239217,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165123_7945.jpg,BW,1784796683619,43258,1872.00000000,1872.00000000,237.62329102,1.17315441,,0.27399510,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165133_7962.jpg,BW,1784796693407,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14692292,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165133_7962.jpg,BW,1784796693407,40256,1719.00000000,1719.00000000,221.13281250,2.19513667,,0.19359790,0.18127441,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165141_7977.jpg,BW,1784796702048,43257,1872.00000000,1872.00000000,237.61779785,1.17315441,,0.26062953,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165142_7978.jpg,BW,1784796702622,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14024407,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165142_7978.jpg,BW,1784796702622,40951,2035.00000000,2035.00000000,224.95056152,0.08356963,,0.14039673,0.11535645,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165258_8074.jpg,BW,1784796778203,60684,1715.00000000,1715.00000000,333.34716797,2.22183926,,0.16021253,0.11535645,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165257_8073.jpg,BW,1784796777619,63763,1794.00000000,1794.00000000,350.26062012,1.69429919,,0.13359270,0.17028809,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165258_8074.jpg,BW,1784796778203,60945,1766.00000000,1766.00000000,334.78088379,1.88131292,,0.14024515,0.11535645,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165302_8081.jpg,BW,1784796782266,31328,314.00000000,314.00000000,172.08984375,11.43515454,,0.07707345,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165306_8089.jpg,BW,1784796786906,63763,1794.00000000,1794.00000000,350.26062012,1.69429919,,0.14027281,0.16479492,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165307_8090.jpg,BW,1784796787485,60933,1697.00000000,1697.00000000,334.71496582,2.34198878,,0.18020980,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165311_8097.jpg,BW,1784796791556,31310,76.00000000,76.00000000,171.99096680,12.95521633,,0.13333034,0.08789062,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165311_8097.jpg,BW,1784796791556,31327,312.00000000,312.00000000,172.08435059,11.44799954,,0.08349055,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165315_8105.jpg,BW,1784796796150,63764,1793.00000000,1793.00000000,350.26611328,1.70097890,,0.12691263,0.15380859,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165320_8113.jpg,BW,1784796800757,31329,314.00000000,314.00000000,172.09533691,11.43515454,,0.08349434,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165325_8122.jpg,BW,1784796805953,60682,1715.00000000,1715.00000000,333.33618164,2.22183926,,0.16688729,0.11535645,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165320_8113.jpg,BW,1784796800757,31183,5.00000000,5.00000000,171.29333496,13.40521073,,0.08224757,0.10437012,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165329_8129.jpg,BW,1784796809983,31329,315.00000000,315.00000000,172.09533691,11.42873161,,0.08349812,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165329_8129.jpg,BW,1784796809983,31184,6.00000000,6.00000000,171.29882812,13.39888433,,0.09490603,0.10437012,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165334_8137.jpg,BW,1784796814601,62654,2834.00000000,2834.00000000,344.16870117,-5.24351675,,0.17899325,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165344_8154.jpg,BW,1784796824398,60683,1716.00000000,1716.00000000,333.34167480,2.21516370,,0.16021397,0.10437012,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165348_8161.jpg,BW,1784796828426,31328,313.00000000,313.00000000,172.08984375,11.44157719,,0.07706995,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165343_8153.jpg,BW,1784796823822,63764,1794.00000000,1794.00000000,350.26611328,1.69429919,,0.12691351,0.15380859,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165353_8170.jpg,BW,1784796833620,60684,1716.00000000,1716.00000000,333.34716797,2.21516370,,0.16021397,0.10986328,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165357_8177.jpg,BW,1784796837648,31328,313.00000000,313.00000000,172.08984375,11.44157719,,0.07706995,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165352_8169.jpg,BW,1784796833075,63763,1794.00000000,1794.00000000,350.26062012,1.69429919,,0.14695195,0.17028809,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165402_8186.jpg,BW,1784796842848,60684,1717.00000000,1717.00000000,333.34716797,2.20848809,,0.15353909,0.10437012,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165406_8193.jpg,BW,1784796846874,31327,315.00000000,315.00000000,172.08435059,11.42873161,,0.07707694,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165402_8185.jpg,BW,1784796842268,63763,1794.00000000,1794.00000000,350.26062012,1.69429919,,0.14027281,0.16479492,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165411_8201.jpg,BW,1784796851491,63763,1794.00000000,1794.00000000,350.26062012,1.69429919,,0.13359270,0.16479492,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165411_8202.jpg,BW,1784796852068,60946,1766.00000000,1766.00000000,334.78637695,1.88131292,,0.13356630,0.10437012,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165411_8201.jpg,BW,1784796851491,62598,2775.00000000,2775.00000000,343.86108398,-4.85212311,,0.17258458,0.17028809,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165425_8225.jpg,BW,1784796865319,31310,71.00000000,71.00000000,171.99096680,12.98696004,,0.16502925,0.10986328,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165421_8218.jpg,BW,1784796861291,60750,1714.00000000,1714.00000000,333.70971680,2.22851476,,0.13350926,0.18676758,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165420_8217.jpg,BW,1784796860714,63763,1793.00000000,1793.00000000,350.26062012,1.70097890,,0.13359270,0.16479492,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165435_8243.jpg,BW,1784796875695,21152,250.00000000,250.00000000,116.19140625,11.84561030,,0.12167042,0.11535645,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165430_8234.jpg,BW,1784796870514,60684,1717.00000000,1717.00000000,333.34716797,2.20848809,,0.15353909,0.10437012,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165434_8241.jpg,BW,1784796874575,31183,7.00000000,7.00000000,171.29333496,13.39255759,,0.10756581,0.09887695,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165439_8250.jpg,BW,1784796879771,60684,1716.00000000,1716.00000000,333.34716797,2.21516370,,0.16021397,0.10437012,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165438_8249.jpg,BW,1784796879160,63763,1794.00000000,1794.00000000,350.26062012,1.69429919,,0.13359270,0.16479492,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165443_8257.jpg,BW,1784796883765,31311,79.00000000,79.00000000,171.99645996,12.93616621,,0.10160316,0.06591797,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165452_8273.jpg,BW,1784796892990,31310,75.00000000,75.00000000,171.99096680,12.96156572,,0.15236585,0.09887695,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165448_8266.jpg,BW,1784796888959,60685,1715.00000000,1715.00000000,333.35266113,2.22183926,,0.16688880,0.12084961,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165457_8281.jpg,BW,1784796897615,62654,2835.00000000,2835.00000000,344.16870117,-5.25014642,,0.17236204,0.18127441,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165457_8282.jpg,BW,1784796898191,60684,1715.00000000,1715.00000000,333.34716797,2.22183926,,0.16688729,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165506_8297.jpg,BW,1784796906849,63763,1794.00000000,1794.00000000,350.26062012,1.69429919,,0.13359270,0.16479492,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165501_8289.jpg,BW,1784796902226,31326,313.00000000,313.00000000,172.07885742,11.44157719,,0.07064906,0.12084961,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165507_8298.jpg,BW,1784796907426,60684,1716.00000000,1716.00000000,333.34716797,2.21516370,,0.15353909,0.10437012,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165511_8305.jpg,BW,1784796911458,31309,79.00000000,79.00000000,171.98547363,12.93616621,,0.13335074,0.08789062,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165515_8313.jpg,BW,1784796916079,63763,1794.00000000,1794.00000000,350.26062012,1.69429919,,0.14695195,0.17028809,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165520_8321.jpg,BW,1784796920687,31310,78.00000000,78.00000000,171.99096680,12.94251658,,0.12699747,0.08239746,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165520_8321.jpg,BW,1784796920687,31327,316.00000000,316.00000000,172.08435059,11.42230838,,0.07708043,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165520_8321.jpg,BW,1784796920687,31180,6.00000000,6.00000000,171.27685547,13.39888433,,0.10123576,0.10437012,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165529_8337.jpg,BW,1784796929945,31310,77.00000000,77.00000000,171.99096680,12.94886661,,0.12699100,0.08239746,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165529_8337.jpg,BW,1784796929945,31181,6.00000000,6.00000000,171.28234863,13.39888433,,0.09490603,0.10986328,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165529_8337.jpg,BW,1784796929945,31326,314.00000000,314.00000000,172.07885742,11.43515454,,0.07707345,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165538_8353.jpg,BW,1784796939137,31327,314.00000000,314.00000000,172.08435059,11.43515454,,0.07707345,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165538_8353.jpg,BW,1784796939137,31182,5.00000000,5.00000000,171.28784180,13.40521073,,0.08857663,0.10437012,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165544_8362.jpg,BW,1784796944332,60683,1716.00000000,1716.00000000,333.34167480,2.21516370,,0.16021253,0.11535645,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165548_8369.jpg,BW,1784796948363,31309,72.00000000,72.00000000,171.98547363,12.98061194,,0.16503769,0.12084961,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165548_8369.jpg,BW,1784796948363,31181,7.00000000,7.00000000,171.28234863,13.39255759,,0.10756581,0.10437012,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165553_8378.jpg,BW,1784796953555,60684,1714.00000000,1714.00000000,333.34716797,2.22851476,,0.16688729,0.10437012,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165557_8385.jpg,BW,1784796957587,31181,7.00000000,7.00000000,171.28234863,13.39255759,,0.11389620,0.10986328,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165557_8385.jpg,BW,1784796957587,31309,80.00000000,80.00000000,171.98547363,12.92981553,,0.13335753,0.08789062,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165557_8385.jpg,BW,1784796957587,31326,315.00000000,315.00000000,172.07885742,11.42873161,,0.07707694,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165606_8401.jpg,BW,1784796966745,31182,9.00000000,9.00000000,171.28784180,13.37990312,,0.13288936,0.11535645,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165606_8401.jpg,BW,1784796966745,31309,81.00000000,81.00000000,171.98547363,12.92346452,,0.13336432,0.08789062,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165611_8410.jpg,BW,1784796971912,60685,1716.00000000,1716.00000000,333.35266113,2.21516370,,0.15353909,0.11535645,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165616_8418.jpg,BW,1784796976497,26491,2400.00000000,2400.00000000,145.51940918,-2.35533748,,0.16018116,0.14282227,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165615_8417.jpg,BW,1784796975925,31181,7.00000000,7.00000000,171.28234863,13.39255759,,0.10756581,0.10437012,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165615_8417.jpg,BW,1784796975925,31326,314.00000000,314.00000000,172.07885742,11.43515454,,0.07707345,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165624_8433.jpg,BW,1784796985118,31327,314.00000000,314.00000000,172.08435059,11.43515454,,0.07707345,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165624_8433.jpg,BW,1784796985118,31182,5.00000000,5.00000000,171.28784180,13.40521073,,0.09490603,0.10986328,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165624_8433.jpg,BW,1784796985118,31310,78.00000000,78.00000000,171.99096680,12.94251658,,0.12064452,0.07690430,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165643_8465.jpg,BW,1784797003529,31309,69.00000000,69.00000000,171.98547363,12.99965525,,0.16502081,0.12084961,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165643_8465.jpg,BW,1784797003529,31325,312.00000000,312.00000000,172.07336426,11.44799954,,0.07706645,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165643_8465.jpg,BW,1784797003529,31179,5.00000000,5.00000000,171.27136230,13.40521073,,0.08857663,0.10986328,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165652_8481.jpg,BW,1784797012771,31327,313.00000000,313.00000000,172.08435059,11.44157719,,0.08349434,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165652_8481.jpg,BW,1784797012771,31182,5.00000000,5.00000000,171.28784180,13.40521073,,0.08857663,0.10986328,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165648_8474.jpg,BW,1784797008718,60683,1717.00000000,1717.00000000,333.34167480,2.20848809,,0.15353909,0.09887695,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165702_8498.jpg,BW,1784797022527,28617,1588.00000000,1588.00000000,157.19787598,3.06908293,,0.08666494,0.09338379,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165701_8497.jpg,BW,1784797021951,31327,314.00000000,314.00000000,172.08435059,11.43515454,,0.07707345,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165701_8497.jpg,BW,1784797021951,31182,6.00000000,6.00000000,171.28784180,13.39888433,,0.09490603,0.10986328,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165711_8513.jpg,BW,1784797031169,31327,313.00000000,313.00000000,172.08435059,11.44157719,,0.07706995,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165711_8513.jpg,BW,1784797031169,31183,5.00000000,5.00000000,171.29333496,13.40521073,,0.08857663,0.10986328,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165707_8506.jpg,BW,1784797027144,60684,1716.00000000,1716.00000000,333.34716797,2.21516370,,0.16021253,0.11535645,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165720_8529.jpg,BW,1784797040384,31309,75.00000000,75.00000000,171.98547363,12.96156572,,0.17140718,0.11535645,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165720_8529.jpg,BW,1784797040384,31183,6.00000000,6.00000000,171.29333496,13.39888433,,0.09490603,0.10986328,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165720_8529.jpg,BW,1784797040384,31327,312.00000000,312.00000000,172.08435059,11.44799954,,0.07064585,0.12084961,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165729_8545.jpg,BW,1784797049601,31181,5.00000000,5.00000000,171.28234863,13.40521073,,0.08857663,0.10437012,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165729_8545.jpg,BW,1784797049601,31327,313.00000000,313.00000000,172.08435059,11.44157719,,0.07707345,0.12084961,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165729_8545.jpg,BW,1784797049601,31310,78.00000000,78.00000000,171.99096680,12.94251658,,0.11429773,0.07141113,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165738_8561.jpg,BW,1784797058818,31182,6.00000000,6.00000000,171.28784180,13.39888433,,0.09490603,0.10437012,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_165738_8561.jpg,BW,1784797058818,31327,314.00000000,314.00000000,172.08435059,11.43515454,,0.07707345,0.12084961,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
